hourstamp,organization_id,environment_id,project_id,platform_id,country,events,acm_events,users,acm_users,new_users,acm_new_users,payers,acm_payers,revenue,acm_revenue,purchases,acm_purchases
1446534000,41,3,44,8,KH,467,7909,39,335,3,57,0,0,0,0,0,0
1446534000,43,3,28,32,AR,0,3,0,1,0,0,0,0,0,0,0,0
1446534000,34,3,16,25,UA,9,9,2,2,0,0,0,0,0,0,0,0
1446534000,41,3,38,8,GD,0,84,0,1,0,0,0,0,0,0,0,0
1446534000,80,1,31,1,IN,10,30,1,1,0,1,0,0,0,0,0,0
1446534000,80,1,61,1,MD,56,421,20,119,3,7,0,0,0,0,0,0
1446534000,80,1,61,1,GD,0,67,0,20,0,2,0,0,0,0,0,0
1446534000,34,3,16,25,CR,0,55,0,4,0,0,0,0,0,0,0,0
1446534000,39,3,26,30,MU,176,953,5,29,0,5,0,0,0,0,0,0
1446534000,41,3,21,8,KH,34929,259720,2728,12220,61,435,0,0,0,0,0,0
1446534000,117,1,2,1,BE,114,281,8,17,0,0,0,0,0,0,0,0
1446534000,48,1,2,3,LA,70,225,1,2,1,1,0,0,0,0,0,0
1446534000,41,3,32,25,MU,663,3018,35,95,2,8,0,0,0,0,0,0
1446534000,41,3,21,8,UY,215,11663,13,396,1,12,0,1,0,1999,0,1
1446534000,80,1,19,1,US,33469,979367,11758,204064,3771,48322,21,677,34277,949547,26,968
1446534000,126,1,1,1,PK,1,9,1,3,0,0,0,0,0,0,0,0
1446534000,41,3,29,25,CH,36,52,1,3,0,0,0,0,0,0,0,0
1446534000,80,1,15,1,ST,7,28,1,4,0,0,0,0,0,0,0,0
1446534000,41,3,37,25,CN,2,104,2,10,0,1,0,0,0,0,0,0
1446534000,46,3,18,2,BR,0,194,0,3,0,0,0,0,0,0,0,0
1446534000,80,1,19,1,GB,42275,80833,12694,20268,132,267,10,48,18943,58387,10,66
1446534000,80,1,39,1,RU,154,360,9,18,0,2,0,0,0,0,0,0
1446534000,41,3,21,13,MN,0,36,0,2,0,0,0,0,0,0,0,0
1446534000,97,1,14,1,AR,87,4370,4,144,0,5,0,0,0,0,0,0
1446534000,41,3,44,25,TH,25443,202219,1713,8134,165,1330,0,1,0,199,0,1
1446534000,112,1,1,1,LA,152,537,3,9,1,3,0,0,0,0,0,0
1446534000,98,1,4,1,SK,0,23,0,1,0,0,0,0,0,0,0,0
1446534000,43,3,38,25,SY,6,54,1,3,0,0,0,0,0,0,0,0
1446534000,80,1,18,1,NE,0,10,0,1,0,0,0,0,0,0,0,0
1446534000,41,3,21,25,UG,1505,8388,89,295,2,10,0,0,0,0,0,0
1446534000,97,1,14,1,VN,129,963,8,36,1,6,0,0,0,0,0,0
1446534000,97,1,8,1,BY,34471,140978,1155,2953,9,37,0,0,0,0,0,0
1446534000,80,1,61,1,KP,0,2,0,1,0,0,0,0,0,0,0,0
1446534000,41,3,32,25,BZ,19,162,1,4,0,1,0,0,0,0,0,0
1446534000,35,11,16,25,JP,0,7,0,1,0,0,0,0,0,0,0,0
1446534000,97,1,4,1,LC,0,216,0,5,0,0,0,0,0,0,0,0
1446534000,28,3,18,25,MN,115,278,1,2,0,0,0,0,0,0,0,0
1446534000,109,1,3,1,TZ,11,29,1,2,0,0,0,0,0,0,0,0
1446534000,41,3,39,25,BA,108,216,8,17,2,3,0,0,0,0,0,0
1446534000,41,3,34,8,KW,15,42,3,10,0,0,0,0,0,0,0,0
1446534000,41,3,21,8,MW,206,786,12,31,0,0,0,0,0,0,0,0
1446534000,92,1,4,1,LK,0,134,0,2,0,1,0,0,0,0,0,0
1446534000,126,1,1,1,VN,2,31,1,8,0,1,0,0,0,0,0,0
1446534000,82,1,11,1,IQ,63,544,2,32,2,32,0,0,0,0,0,0
1446534000,41,3,34,25,BN,25,56,2,3,0,0,0,0,0,0,0,0
1446534000,80,1,33,1,RO,13,99,2,8,0,3,0,0,0,0,0,0
1446534000,80,1,26,1,BO,0,7,0,1,0,1,0,0,0,0,0,0
1446534000,80,1,19,1,ES,13950,40682,4639,10575,24,95,0,4,0,2480,0,6
1446534000,108,1,1,1,JP,4,47,1,6,0,2,0,0,0,0,0,0
1446534000,39,3,26,30,GE,385,1146,17,46,0,4,0,0,0,0,0,0
1446534000,41,3,29,25,LA,21,1270,1,12,0,2,0,0,0,0,0,0
1446534000,97,1,12,1,FI,2,10,1,5,1,5,0,0,0,0,0,0
1446534000,108,3,1,1,BG,54,184,9,20,1,2,0,0,0,0,0,0
1446534000,28,3,18,8,IN,3,585,1,11,0,3,0,0,0,0,0,0
1446534000,41,3,21,25,GA,169,1166,9,33,0,0,0,0,0,0,0,0
1446534000,97,1,8,1,SG,2548,23756,160,608,1,7,0,0,0,0,0,0
1446534000,43,3,38,2,PK,0,26,0,1,0,0,0,0,0,0,0,0
1446534000,97,1,8,1,DZ,4181,11874,103,269,4,10,0,0,0,0,0,0
1446534000,28,3,18,25,GB,82654,260189,682,1600,54,185,0,3,0,8627,0,3
1446534000,80,1,18,1,SY,15,43,2,5,0,0,0,0,0,0,0,0
1446534000,41,3,29,25,PL,785,1172,4,18,0,2,0,0,0,0,0,0
1446534000,108,3,1,1,BZ,0,25,0,3,0,0,0,0,0,0,0,0
1446534000,35,11,16,25,MA,6,23,1,2,0,0,0,0,0,0,0,0
1446534000,41,3,46,8,BT,10,44,1,1,0,0,0,0,0,0,0,0
1446534000,41,3,46,8,BR,566,34671,66,2340,6,205,0,5,0,3286,0,10
1446534000,48,1,2,3,DK,409,1487,12,39,0,0,0,0,0,0,0,0
1446534000,97,1,12,1,EC,0,42,0,21,0,21,0,0,0,0,0,0
1446534000,97,1,10,1,CA,0,329,0,7,0,0,0,0,0,0,0,0
1446534000,35,11,30,2,**,174,1363,36,186,4,30,0,1,0,9900,0,1
1446534000,117,1,6,1,MY,2933,15934,121,421,0,1,1,1,2,2,1,1
1446534000,99,1,8,1,LY,0,3,0,1,0,0,0,0,0,0,0,0
1446534000,41,3,34,25,PS,16,139,1,8,0,0,0,0,0,0,0,0
1446534000,80,1,61,1,KR,1381,5743,480,1287,15,50,1,7,1999,19092,1,8
1446534000,34,3,17,2,SE,0,5,0,1,0,0,0,0,0,0,0,0
1446534000,48,1,2,3,NG,0,25,0,1,0,0,0,0,0,0,0,0
1446534000,41,3,32,25,PF,0,66,0,3,0,0,0,0,0,0,0,0
1446534000,80,1,15,1,AD,100,385,17,51,0,0,0,0,0,0,0,0
1446534000,41,3,38,25,MX,510,9832,18,331,2,29,0,0,0,0,0,0
1446534000,43,3,46,2,BR,0,20,0,1,0,0,0,0,0,0,0,0
1446534000,108,3,1,1,ID,51,314,7,32,1,3,0,0,0,0,0,0
1446534000,41,3,32,25,CM,95,143,4,4,1,1,0,0,0,0,0,0
1446534000,28,3,18,25,ZA,3079,22624,30,138,5,19,0,1,0,181,0,1
1446534000,41,3,21,8,FO,12,163,2,9,0,0,0,0,0,0,0,0
1446534000,80,1,31,1,ID,0,53,0,3,0,1,0,0,0,0,0,0
1446534000,41,3,41,8,YE,0,55,0,1,0,0,0,0,0,0,0,0
1446534000,80,1,15,1,IQ,5574,22309,594,1785,10,50,0,0,0,0,0,0
1446534000,88,1,1,1,KR,0,1,0,1,0,0,0,0,0,0,0,0
1446534000,41,3,32,8,NZ,1728,8484,123,390,3,22,1,2,499,1297,1,3
1446534000,99,1,8,1,GB,1660,6450,148,331,0,7,1,1,1231,1231,1,1
1446534000,28,3,18,2,RU,0,42,0,1,0,0,0,0,0,0,0,0
1446534000,25,3,15,8,MX,0,589,0,3,0,1,0,0,0,0,0,0
1446534000,41,3,46,32,PY,0,14,0,1,0,0,0,0,0,0,0,0
1446534000,80,1,15,1,TH,53010,459167,6117,30261,165,1246,1,8,99,38984,1,16
1446534000,41,3,41,25,GB,477,1105,30,51,4,11,0,0,0,0,0,0
1446534000,41,3,39,25,SD,31,98,4,10,0,1,0,0,0,0,0,0
1446534000,39,3,26,30,MO,549,3301,13,50,2,15,0,0,0,0,0,0
1446534000,34,3,17,2,UM,63,2675,4,31,0,0,0,0,0,0,0,0
1446534000,35,11,16,2,GI,0,3,0,1,0,0,0,0,0,0,0,0
1446534000,41,3,46,25,SD,127,584,16,45,1,3,0,0,0,0,0,0
1446534000,9,5,23,25,GR,1,1,1,1,0,0,0,0,0,0,0,0
1446534000,43,3,46,25,AS,12,12,1,1,0,0,0,0,0,0,0,0
1446534000,41,3,44,8,GT,251,7821,22,383,3,76,0,2,0,698,0,2
1446534000,108,1,1,1,UA,1014,3692,178,427,1,7,0,0,0,0,0,0
1446534000,41,3,34,25,GD,0,47,0,1,0,0,0,0,0,0,0,0
1446534000,80,1,15,1,GN,0,28,0,2,0,0,0,0,0,0,0,0
1446534000,108,1,1,1,CN,9,101,3,16,0,1,0,0,0,0,0,0
1446534000,80,1,37,1,RS,26,26,2,2,1,1,0,0,0,0,0,0
1446534000,41,3,44,8,SR,0,178,0,14,0,2,0,0,0,0,0,0
1446534000,109,1,3,1,SR,0,110,0,2,0,0,0,0,0,0,0,0
1446534000,41,3,46,8,TR,5913,18836,660,1591,8,40,1,4,797,2490,2,6
1446534000,82,1,12,1,ZA,3,3,1,1,0,0,0,0,0,0,0,0
1446534000,117,1,6,1,ID,3414,29033,201,862,14,114,0,0,0,0,0,0
1446534000,80,1,31,1,DE,41,71,4,8,1,1,0,0,0,0,0,0
1446534000,41,3,46,32,PK,120,480,12,34,3,7,0,0,0,0,0,0
1446534000,41,3,39,25,OM,8,114,2,10,0,1,0,0,0,0,0,0
1446534000,41,3,37,25,TT,0,663,0,19,0,5,0,0,0,0,0,0
1446534000,80,1,40,1,PY,0,42,0,4,0,0,0,0,0,0,0,0
1446534000,80,1,60,1,BD,0,1,0,1,0,0,0,0,0,0,0,0
1446534000,41,3,44,25,ZA,1949,9457,134,460,11,48,0,0,0,0,0,0
1446534000,41,3,41,8,MY,19,107,1,8,0,0,0,0,0,0,0,0
1446534000,41,3,46,8,BG,357,1195,36,91,1,3,0,0,0,0,0,0
1446534000,34,3,17,2,HK,0,371,0,10,0,1,0,0,0,0,0,0
1446534000,112,1,1,1,AU,0,81,0,1,0,0,0,0,0,0,0,0
1446534000,28,3,17,2,ES,0,53,0,1,0,0,0,0,0,0,0,0
1446534000,80,1,39,1,PK,16,16,2,2,0,0,0,0,0,0,0,0
1446534000,80,1,18,1,HR,2269,8003,255,759,5,18,0,0,0,0,0,0
1446534000,41,3,29,8,SR,0,7,0,2,0,0,0,0,0,0,0,0
1446534000,97,1,14,1,LU,0,8,0,1,0,0,0,0,0,0,0,0
1446534000,97,1,8,1,PF,54,234,1,8,0,0,0,0,0,0,0,0
1446534000,9,5,6,2,ES,13,16,9,12,1,2,0,0,0,0,0,0
1446534000,41,3,44,25,ZM,16,27,3,4,0,1,0,0,0,0,0,0
1446534000,109,1,3,1,EC,5,5348,1,17,0,0,0,0,0,0,0,0
1446534000,97,1,12,1,SD,0,2,0,1,0,1,0,0,0,0,0,0
1446534000,80,1,15,1,HU,3091,19135,400,2034,4,18,0,0,0,0,0,0
1446534000,41,3,46,8,AR,9,1964,2,132,0,13,0,0,0,0,0,0
1446534000,39,3,26,30,EG,1322,6761,62,209,7,38,0,0,0,0,0,0
1446534000,41,3,32,8,FI,1999,6431,172,455,2,10,1,2,199,1194,1,6
1446534000,109,1,3,1,CZ,2375,15385,17,60,3,12,0,0,0,0,0,0
1446534000,80,1,19,1,SY,34,236,9,47,1,6,0,0,0,0,0,0
1446534000,97,1,8,1,ZM,44,208,3,5,0,0,0,0,0,0,0,0
1446534000,97,1,4,1,AX,0,5,0,1,0,0,0,0,0,0,0,0
1446534000,82,1,11,1,BD,23,329,2,20,2,20,0,0,0,0,0,0
1446534000,35,11,16,2,SR,0,12,0,2,0,0,0,0,0,0,0,0
1446534000,41,3,44,8,RE,78,811,8,44,1,6,0,1,0,199,0,1
1446534000,82,1,12,1,PH,0,7,0,1,0,0,0,0,0,0,0,0
1446534000,108,1,2,1,PY,0,3,0,1,0,1,0,0,0,0,0,0
1446534000,80,1,15,1,DZ,2069,9700,223,886,5,20,0,0,0,0,0,0
1446534000,97,1,12,1,GN,2,2,1,1,1,1,0,0,0,0,0,0
1446534000,80,1,18,1,HU,2358,13362,285,1271,5,18,0,0,0,0,0,0
1446534000,41,3,34,25,IR,1841,6035,151,399,5,10,0,0,0,0,0,0
1446534000,98,1,4,1,TH,0,188,0,1,0,1,0,0,0,0,0,0
1446534000,41,3,29,25,IN,75712,400218,1328,5091,128,700,0,1,0,216,0,1
1446534000,80,1,26,1,PS,13,22,1,2,1,2,0,0,0,0,0,0
1446534000,99,1,8,1,NL,378,1072,29,75,0,0,0,0,0,0,0,0
1446534000,19,1,21,30,**,1,1019,1,12,0,3,0,0,0,0,0,0
1446534000,39,3,18,2,PR,0,446,0,15,0,2,0,0,0,0,0,0
1446534000,99,1,9,1,PL,57,488,6,10,0,2,0,0,0,0,0,0
1446534000,41,3,21,25,CZ,6387,25760,390,1078,9,47,1,1,199,199,1,1
1446534000,41,3,29,25,KZ,486,3930,15,51,1,5,0,0,0,0,0,0
1446534000,97,1,8,1,CG,2,4,1,1,0,0,0,0,0,0,0,0
1446534000,41,3,44,8,TW,2339,13865,191,620,29,164,1,2,199,10198,1,2
1446534000,80,1,60,1,ES,51,146,5,8,0,0,0,0,0,0,0,0
1446534000,97,1,4,1,CN,620276,4466452,31152,105850,232,1717,28,170,16048,90598,32,204
1446534000,43,3,54,25,GP,0,1,0,1,0,0,0,0,0,0,0,0
1446534000,41,3,21,8,PA,530,19161,31,585,0,15,0,4,0,7094,0,6
1446534000,41,3,41,8,CR,0,68,0,2,0,0,0,0,0,0,0,0
1446534000,41,3,29,8,JE,58,58,1,1,0,0,0,0,0,0,0,0
1446534000,41,3,21,25,HR,9626,33010,558,1392,16,37,0,1,0,199,0,1
1446534000,41,3,34,25,EE,3,24,1,1,0,0,0,0,0,0,0,0
1446534000,109,1,3,1,MU,17,439,2,6,0,0,0,0,0,0,0,0
1446534000,80,1,37,1,PH,0,88,0,4,0,0,0,0,0,0,0,0
1446534000,80,1,61,1,ZM,0,48,0,8,0,0,0,0,0,0,0,0
1446534000,28,3,18,25,PK,3621,16598,20,88,3,8,0,0,0,0,0,0
1446534000,41,3,21,25,MK,2772,12217,158,473,4,18,0,0,0,0,0,0
1446534000,43,3,38,2,CH,16,278,2,12,0,0,0,0,0,0,0,0
1446534000,108,1,1,1,NG,14,30,3,4,0,0,0,0,0,0,0,0
1446534000,108,1,2,1,QA,0,3,0,2,0,2,0,0,0,0,0,0
1446534000,43,3,38,25,IR,129,369,2,6,0,1,0,0,0,0,0,0
1446534000,80,1,18,1,SL,6,13,1,1,0,0,0,0,0,0,0,0
1446534000,48,1,2,3,CW,0,18,0,1,0,0,0,0,0,0,0,0
1446534000,35,11,16,2,DE,386,1395,91,287,5,7,1,1,549,549,1,1
1446534000,99,1,9,1,IR,0,33,0,1,0,0,0,0,0,0,0,0
1446534000,41,3,38,8,CL,0,126,0,8,0,0,0,0,0,0,0,0
1446534000,9,5,6,2,SE,3,17,3,17,0,2,0,0,0,0,0,0
1446534000,28,3,18,25,CR,383,5863,1,27,0,1,0,0,0,0,0,0
1446534000,80,1,61,1,FI,1357,9745,499,2859,18,52,1,5,99,895,1,5
1446534000,80,1,26,1,TR,13,20,1,3,1,1,0,0,0,0,0,0
1446534000,97,1,12,1,VN,14,142,7,76,7,71,0,0,0,0,0,0
1446534000,41,3,38,25,NG,0,144,0,5,0,0,0,0,0,0,0,0
1446534000,80,1,18,1,GT,89,4878,14,286,0,11,0,0,0,0,0,0
1446534000,108,1,2,1,AT,7,49,3,19,0,11,0,0,0,0,0,0
1446534000,41,3,21,25,CW,116,5663,5,137,0,6,0,0,0,0,0,0
1446534000,41,3,21,25,FR,87675,396858,5287,16053,79,391,11,53,4389,24426,11,74
1446534000,41,3,34,25,PE,8,1540,1,52,0,1,0,0,0,0,0,0
1446534000,41,3,37,8,KH,33,266,4,23,0,0,0,0,0,0,0,0
1446534000,41,3,32,8,RE,94,377,5,20,0,0,0,0,0,0,0,0
1446534000,41,3,32,25,CA,2237,53229,146,2081,6,104,0,5,0,1494,0,6
1446534000,41,3,29,8,BE,380,764,9,15,0,0,0,0,0,0,0,0
1446534000,117,1,6,1,OM,56,72,1,3,0,0,0,0,0,0,0,0
1446534000,41,3,38,25,RS,42,273,1,7,0,0,0,0,0,0,0,0
1446534000,97,1,12,1,KG,4,14,2,7,2,7,0,0,0,0,0,0
1446534000,41,3,41,25,KH,0,136,0,8,0,1,0,0,0,0,0,0
1446534000,48,1,2,3,MP,0,32,0,1,0,0,0,0,0,0,0,0
1446534000,41,3,41,25,MM,0,217,0,6,0,3,0,0,0,0,0,0
1446534000,41,3,46,25,BB,0,69,0,9,0,1,0,0,0,0,0,0
1446534000,41,3,21,25,AE,104671,532917,5754,17771,86,417,10,44,6481,35024,19,76
1446534000,97,1,4,1,GD,0,207,0,2,0,0,0,0,0,0,0,0
1446534000,41,3,38,8,HR,12,12,1,1,0,0,0,0,0,0,0,0
1446534000,92,1,4,1,MQ,0,10,0,1,0,0,0,0,0,0,0,0
1446534000,126,1,1,1,KZ,0,22,0,5,0,2,0,0,0,0,0,0
1446534000,41,3,46,8,GM,0,5,0,1,0,1,0,0,0,0,0,0
1446534000,35,11,16,2,CH,230,902,57,176,1,3,0,0,0,0,0,0
1446534000,41,3,29,25,VE,0,412,0,14,0,0,0,0,0,0,0,0
1446534000,43,3,46,25,EC,0,30,0,1,0,0,0,0,0,0,0,0
1446534000,99,1,8,1,SE,272,1067,26,62,0,1,0,2,0,6669,0,2
1446534000,80,1,18,1,IT,14356,66046,2036,6839,6,49,2,6,1098,4494,2,6
1446534000,28,3,18,2,CZ,0,3,0,1,0,0,0,0,0,0,0,0
1446534000,41,3,29,25,DE,591,1758,21,56,0,9,0,0,0,0,0,0
1446534000,80,1,61,1,UY,297,19495,95,4589,4,348,0,1,0,199,0,1
1446534000,109,1,3,1,AM,0,19,0,1,0,0,0,0,0,0,0,0
1446534000,41,3,44,25,SE,7158,35426,796,2317,46,207,0,0,0,0,0,0
1446534000,41,3,32,25,GP,0,473,0,17,0,4,0,0,0,0,0,0
1446534000,82,1,11,1,SD,0,14,0,1,0,1,0,0,0,0,0,0
1446534000,41,3,21,8,FR,62676,289598,4353,13621,61,230,4,42,2596,21233,4,67
1446534000,35,11,16,2,AU,227,1246,40,150,2,9,0,0,0,0,0,0
1446534000,41,3,41,25,TJ,10,10,1,1,1,1,0,0,0,0,0,0
1446534000,80,1,61,1,NZ,3936,26899,1404,5759,51,300,4,23,2594,15566,6,34
1446534000,80,1,15,1,FO,353,554,58,77,0,0,0,0,0,0,0,0
1446534000,39,3,26,30,BO,238,12553,13,231,1,54,0,0,0,0,0,0
1446534000,97,1,8,1,BG,229,810,17,32,0,0,0,0,0,0,0,0
1446534000,41,3,32,25,AF,456,2209,37,93,4,10,0,0,0,0,0,0
1446534000,41,3,32,25,VE,126,10223,7,363,1,25,0,0,0,0,0,0
1446534000,80,1,15,1,FR,113420,448117,14945,46627,111,403,14,74,15675,59490,25,110
1446534000,80,1,18,1,GH,5,5,1,1,0,0,0,0,0,0,0,0
1446534000,80,1,18,1,IW,0,21,0,3,0,0,0,0,0,0,0,0
1446534000,39,3,26,30,TC,0,79,0,3,0,0,0,0,0,0,0,0
1446534000,41,3,21,8,SN,210,1699,15,72,0,1,0,0,0,0,0,0
1446534000,41,3,32,25,IN,20489,97863,1304,4006,46,228,0,4,0,1494,0,6
1446534000,108,3,1,1,LV,86,243,11,27,1,1,0,0,0,0,0,0
1446534000,108,1,1,1,BA,6,53,1,4,0,0,0,0,0,0,0,0
1446534000,41,3,29,25,RE,0,8,0,1,0,0,0,0,0,0,0,0
1446534000,126,1,1,1,NI,0,8,0,2,0,1,0,0,0,0,0,0
1446534000,41,3,37,25,SR,0,37,0,1,0,0,0,0,0,0,0,0
1446534000,25,3,15,8,CN,35,319,1,5,0,0,0,0,0,0,0,0
1446534000,35,11,16,2,GB,567,2179,139,369,1,5,1,1,687,1145,3,5
1446534000,41,3,32,25,SO,13,19,1,1,0,0,0,0,0,0,0,0
1446534000,80,1,18,1,FJ,5,39,1,5,0,0,0,0,0,0,0,0
1446534000,41,3,37,25,SA,2211,13861,79,478,5,41,0,0,0,0,0,0
1446534000,41,3,21,8,DE,43688,223924,3056,10167,34,190,8,27,4799,18461,1,39
1446534000,109,1,3,1,MK,42,152,1,3,0,0,0,0,0,0,0,0
1446534000,80,1,61,1,IT,11776,55026,4249,17620,60,206,1,10,163,8550,1,14
1446534000,41,3,32,8,SE,3163,11978,341,870,12,36,0,0,0,0,0,0
1446534000,28,3,18,2,AU,455,1449,7,35,1,7,0,0,0,0,0,0
1446534000,41,3,21,13,BO,0,175,0,5,0,2,0,0,0,0,0,0
1446534000,80,1,40,1,AU,61,1218,11,76,2,11,0,0,0,0,0,0
1446534000,41,3,46,25,IR,1311,5112,146,401,11,39,0,0,0,0,0,0
1446534000,80,1,26,1,AU,33,172,5,14,1,2,0,0,0,0,0,0
1446534000,43,3,54,25,EE,1,5,1,3,0,0,0,0,0,0,0,0
1446534000,41,3,38,25,CO,406,4072,1,110,0,9,0,0,0,0,0,0
1446534000,97,1,10,1,CN,3,70,1,2,0,0,0,0,0,0,0,0
1446534000,80,1,61,1,MM,413,3331,128,521,3,31,0,0,0,0,0,0
1446534000,28,3,18,2,RO,0,103,0,2,0,0,0,0,0,0,0,0
1446534000,108,1,2,1,IR,11,57,4,5,2,2,0,0,0,0,0,0
1446534000,80,1,18,1,HK,622,3487,74,219,1,4,0,0,0,0,0,0
1446534000,41,3,21,25,LI,0,13,0,1,0,0,0,0,0,0,0,0
1446534000,80,1,26,1,NL,7,25,1,3,1,2,0,0,0,0,0,0
1446534000,48,1,2,3,IQ,0,72,0,4,0,1,0,0,0,0,0,0
1446534000,41,3,29,25,BH,0,136,0,7,0,0,0,0,0,0,0,0
1446534000,117,1,6,1,AZ,11,33,2,3,0,0,0,0,0,0,0,0
1446534000,108,3,1,1,GU,0,22,0,2,0,1,0,0,0,0,0,0
1446534000,41,3,37,25,GE,101,101,2,2,0,0,0,0,0,0,0,0
1446534000,99,1,9,1,VE,0,21,0,2,0,0,0,0,0,0,0,0
1446534000,41,3,32,25,LA,315,1792,19,64,2,11,0,0,0,0,0,0
1446534000,43,3,54,25,LV,3,8,3,6,0,0,0,0,0,0,0,0
1446534000,41,3,34,25,SD,16,76,2,6,0,0,0,0,0,0,0,0
1446534000,41,3,21,25,KG,2860,14697,163,483,13,46,0,0,0,0,0,0
1446534000,97,1,8,1,KZ,23704,113221,811,2268,8,32,2,2,894,894,3,3
1446534000,41,3,39,8,MY,488,2198,50,167,7,30,0,0,0,0,0,0
1446534000,41,3,32,8,CV,0,9,0,1,0,0,0,0,0,0,0,0
1446534000,41,3,21,25,GF,0,304,0,14,0,0,0,0,0,0,0,0
1446534000,41,3,21,8,LU,983,4517,63,201,0,0,0,1,0,199,0,1
1446534000,35,11,30,2,BE,2,2,1,1,0,0,0,0,0,0,0,0
1446534000,41,3,37,13,PR,0,218,0,1,0,0,0,0,0,0,0,0
1446534000,117,1,2,1,IL,298,1282,18,41,0,3,0,0,0,0,0,0
